analyte_id,display_name,sex_context,age_context,phase_context,alignment,value_low,value_high,value_median,source_unit,normalized_unit,unit_kind,band_kind,specimen,assay_method,source_id,source_locator,source_role,confidence,display_allowed,caveat
bioavailable_testosterone_calculated,Calculated bioavailable testosterone,male,pediatric_18_to_under_19,not_applicable,age_bin_midpoint,1.20,13.84,6.47,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 1, PDF page 3",direct_value,medium,true,Calculated pediatric BAT point estimate; albumin assumptions and binding equations are method-specific.
testosterone_total,Total testosterone,male,pediatric_19_to_under_20,not_applicable,age_bin_midpoint,3.40,27.72,15.60,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,LC-MS/MS,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 1, PDF page 3",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; source warns against extrapolation outside the fitted age range.
shbg,SHBG,male,pediatric_19_to_under_20,not_applicable,age_bin_midpoint,6,60,40,nmol/L,nmol/L,binding_protein_concentration,central_95_interval_point_estimate,serum,Roche Cobas e601 immunoassay,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 1, PDF page 3",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; SHBG is method-specific binding-protein context.
calculated_free_testosterone,Calculated free testosterone,male,pediatric_19_to_under_20,not_applicable,age_bin_midpoint,58.64,574.67,281.25,pmol/L,pmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 1, PDF page 3",direct_value,medium,true,Calculated pediatric FT point estimate; do not merge with directly measured equilibrium-dialysis free testosterone.
bioavailable_testosterone_calculated,Calculated bioavailable testosterone,male,pediatric_19_to_under_20,not_applicable,age_bin_midpoint,1.37,13.47,6.59,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 1, PDF page 3",direct_value,medium,true,Calculated pediatric BAT point estimate; albumin assumptions and binding equations are method-specific.
testosterone_total,Total testosterone,female,pediatric_0_to_under_1,not_applicable,age_bin_midpoint,0.04,0.14,0.05,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,LC-MS/MS,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; source warns against extrapolation outside the fitted age range.
shbg,SHBG,female,pediatric_0_to_under_1,not_applicable,age_bin_midpoint,83,207,162,nmol/L,nmol/L,binding_protein_concentration,central_95_interval_point_estimate,serum,Roche Cobas e601 immunoassay,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; SHBG is method-specific binding-protein context.
calculated_free_testosterone,Calculated free testosterone,female,pediatric_0_to_under_1,not_applicable,age_bin_midpoint,0.18,0.93,0.30,pmol/L,pmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric FT point estimate; do not merge with directly measured equilibrium-dialysis free testosterone.
bioavailable_testosterone_calculated,Calculated bioavailable testosterone,female,pediatric_0_to_under_1,not_applicable,age_bin_midpoint,0.00,0.02,0.01,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric BAT point estimate; albumin assumptions and binding equations are method-specific.
testosterone_total,Total testosterone,female,pediatric_1_to_under_2,not_applicable,age_bin_midpoint,0.03,0.16,0.05,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,LC-MS/MS,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; source warns against extrapolation outside the fitted age range.
shbg,SHBG,female,pediatric_1_to_under_2,not_applicable,age_bin_midpoint,71,227,171,nmol/L,nmol/L,binding_protein_concentration,central_95_interval_point_estimate,serum,Roche Cobas e601 immunoassay,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; SHBG is method-specific binding-protein context.
calculated_free_testosterone,Calculated free testosterone,female,pediatric_1_to_under_2,not_applicable,age_bin_midpoint,0.15,1.11,0.30,pmol/L,pmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric FT point estimate; do not merge with directly measured equilibrium-dialysis free testosterone.
bioavailable_testosterone_calculated,Calculated bioavailable testosterone,female,pediatric_1_to_under_2,not_applicable,age_bin_midpoint,0.00,0.03,0.01,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric BAT point estimate; albumin assumptions and binding equations are method-specific.
testosterone_total,Total testosterone,female,pediatric_2_to_under_3,not_applicable,age_bin_midpoint,0.03,0.18,0.05,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,LC-MS/MS,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; source warns against extrapolation outside the fitted age range.
shbg,SHBG,female,pediatric_2_to_under_3,not_applicable,age_bin_midpoint,61,234,172,nmol/L,nmol/L,binding_protein_concentration,central_95_interval_point_estimate,serum,Roche Cobas e601 immunoassay,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; SHBG is method-specific binding-protein context.
calculated_free_testosterone,Calculated free testosterone,female,pediatric_2_to_under_3,not_applicable,age_bin_midpoint,0.13,1.24,0.30,pmol/L,pmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric FT point estimate; do not merge with directly measured equilibrium-dialysis free testosterone.
bioavailable_testosterone_calculated,Calculated bioavailable testosterone,female,pediatric_2_to_under_3,not_applicable,age_bin_midpoint,0.00,0.03,0.01,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric BAT point estimate; albumin assumptions and binding equations are method-specific.
testosterone_total,Total testosterone,female,pediatric_3_to_under_4,not_applicable,age_bin_midpoint,0.03,0.19,0.05,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,LC-MS/MS,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; source warns against extrapolation outside the fitted age range.
shbg,SHBG,female,pediatric_3_to_under_4,not_applicable,age_bin_midpoint,53,229,165,nmol/L,nmol/L,binding_protein_concentration,central_95_interval_point_estimate,serum,Roche Cobas e601 immunoassay,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; SHBG is method-specific binding-protein context.
calculated_free_testosterone,Calculated free testosterone,female,pediatric_3_to_under_4,not_applicable,age_bin_midpoint,0.13,1.35,0.31,pmol/L,pmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric FT point estimate; do not merge with directly measured equilibrium-dialysis free testosterone.
bioavailable_testosterone_calculated,Calculated bioavailable testosterone,female,pediatric_3_to_under_4,not_applicable,age_bin_midpoint,0.00,0.03,0.01,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric BAT point estimate; albumin assumptions and binding equations are method-specific.
testosterone_total,Total testosterone,female,pediatric_4_to_under_5,not_applicable,age_bin_midpoint,0.04,0.22,0.05,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,LC-MS/MS,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; source warns against extrapolation outside the fitted age range.
shbg,SHBG,female,pediatric_4_to_under_5,not_applicable,age_bin_midpoint,46,217,153,nmol/L,nmol/L,binding_protein_concentration,central_95_interval_point_estimate,serum,Roche Cobas e601 immunoassay,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; SHBG is method-specific binding-protein context.
calculated_free_testosterone,Calculated free testosterone,female,pediatric_4_to_under_5,not_applicable,age_bin_midpoint,0.15,1.57,0.33,pmol/L,pmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric FT point estimate; do not merge with directly measured equilibrium-dialysis free testosterone.
bioavailable_testosterone_calculated,Calculated bioavailable testosterone,female,pediatric_4_to_under_5,not_applicable,age_bin_midpoint,0.00,0.04,0.01,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric BAT point estimate; albumin assumptions and binding equations are method-specific.
testosterone_total,Total testosterone,female,pediatric_5_to_under_6,not_applicable,age_bin_midpoint,0.04,0.27,0.05,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,LC-MS/MS,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; source warns against extrapolation outside the fitted age range.
shbg,SHBG,female,pediatric_5_to_under_6,not_applicable,age_bin_midpoint,42,206,137,nmol/L,nmol/L,binding_protein_concentration,central_95_interval_point_estimate,serum,Roche Cobas e601 immunoassay,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; SHBG is method-specific binding-protein context.
calculated_free_testosterone,Calculated free testosterone,female,pediatric_5_to_under_6,not_applicable,age_bin_midpoint,0.19,2.03,0.36,pmol/L,pmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric FT point estimate; do not merge with directly measured equilibrium-dialysis free testosterone.
bioavailable_testosterone_calculated,Calculated bioavailable testosterone,female,pediatric_5_to_under_6,not_applicable,age_bin_midpoint,0.00,0.05,0.01,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric BAT point estimate; albumin assumptions and binding equations are method-specific.
testosterone_total,Total testosterone,female,pediatric_6_to_under_7,not_applicable,age_bin_midpoint,0.04,0.37,0.07,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,LC-MS/MS,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; source warns against extrapolation outside the fitted age range.
shbg,SHBG,female,pediatric_6_to_under_7,not_applicable,age_bin_midpoint,38,196,119,nmol/L,nmol/L,binding_protein_concentration,central_95_interval_point_estimate,serum,Roche Cobas e601 immunoassay,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; SHBG is method-specific binding-protein context.
calculated_free_testosterone,Calculated free testosterone,female,pediatric_6_to_under_7,not_applicable,age_bin_midpoint,0.25,2.78,0.50,pmol/L,pmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric FT point estimate; do not merge with directly measured equilibrium-dialysis free testosterone.
bioavailable_testosterone_calculated,Calculated bioavailable testosterone,female,pediatric_6_to_under_7,not_applicable,age_bin_midpoint,0.01,0.07,0.01,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric BAT point estimate; albumin assumptions and binding equations are method-specific.
testosterone_total,Total testosterone,female,pediatric_7_to_under_8,not_applicable,age_bin_midpoint,0.04,0.49,0.11,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,LC-MS/MS,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; source warns against extrapolation outside the fitted age range.
shbg,SHBG,female,pediatric_7_to_under_8,not_applicable,age_bin_midpoint,34,189,104,nmol/L,nmol/L,binding_protein_concentration,central_95_interval_point_estimate,serum,Roche Cobas e601 immunoassay,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; SHBG is method-specific binding-protein context.
calculated_free_testosterone,Calculated free testosterone,female,pediatric_7_to_under_8,not_applicable,age_bin_midpoint,0.32,3.81,0.85,pmol/L,pmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric FT point estimate; do not merge with directly measured equilibrium-dialysis free testosterone.
bioavailable_testosterone_calculated,Calculated bioavailable testosterone,female,pediatric_7_to_under_8,not_applicable,age_bin_midpoint,0.01,0.09,0.02,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric BAT point estimate; albumin assumptions and binding equations are method-specific.
testosterone_total,Total testosterone,female,pediatric_8_to_under_9,not_applicable,age_bin_midpoint,0.04,0.66,0.17,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,LC-MS/MS,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; source warns against extrapolation outside the fitted age range.
shbg,SHBG,female,pediatric_8_to_under_9,not_applicable,age_bin_midpoint,30,182,91,nmol/L,nmol/L,binding_protein_concentration,central_95_interval_point_estimate,serum,Roche Cobas e601 immunoassay,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; SHBG is method-specific binding-protein context.
calculated_free_testosterone,Calculated free testosterone,female,pediatric_8_to_under_9,not_applicable,age_bin_midpoint,0.42,5.13,1.44,pmol/L,pmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric FT point estimate; do not merge with directly measured equilibrium-dialysis free testosterone.
bioavailable_testosterone_calculated,Calculated bioavailable testosterone,female,pediatric_8_to_under_9,not_applicable,age_bin_midpoint,0.01,0.12,0.03,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric BAT point estimate; albumin assumptions and binding equations are method-specific.
testosterone_total,Total testosterone,female,pediatric_9_to_under_10,not_applicable,age_bin_midpoint,0.04,0.86,0.26,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,LC-MS/MS,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; source warns against extrapolation outside the fitted age range.
shbg,SHBG,female,pediatric_9_to_under_10,not_applicable,age_bin_midpoint,27,178,80,nmol/L,nmol/L,binding_protein_concentration,central_95_interval_point_estimate,serum,Roche Cobas e601 immunoassay,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; SHBG is method-specific binding-protein context.
calculated_free_testosterone,Calculated free testosterone,female,pediatric_9_to_under_10,not_applicable,age_bin_midpoint,0.53,6.72,2.27,pmol/L,pmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric FT point estimate; do not merge with directly measured equilibrium-dialysis free testosterone.
bioavailable_testosterone_calculated,Calculated bioavailable testosterone,female,pediatric_9_to_under_10,not_applicable,age_bin_midpoint,0.01,0.16,0.05,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric BAT point estimate; albumin assumptions and binding equations are method-specific.
testosterone_total,Total testosterone,female,pediatric_10_to_under_11,not_applicable,age_bin_midpoint,0.04,1.07,0.36,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,LC-MS/MS,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; source warns against extrapolation outside the fitted age range.
shbg,SHBG,female,pediatric_10_to_under_11,not_applicable,age_bin_midpoint,23,176,73,nmol/L,nmol/L,binding_protein_concentration,central_95_interval_point_estimate,serum,Roche Cobas e601 immunoassay,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; SHBG is method-specific binding-protein context.
calculated_free_testosterone,Calculated free testosterone,female,pediatric_10_to_under_11,not_applicable,age_bin_midpoint,0.64,8.53,3.27,pmol/L,pmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric FT point estimate; do not merge with directly measured equilibrium-dialysis free testosterone.
bioavailable_testosterone_calculated,Calculated bioavailable testosterone,female,pediatric_10_to_under_11,not_applicable,age_bin_midpoint,0.02,0.20,0.08,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric BAT point estimate; albumin assumptions and binding equations are method-specific.
testosterone_total,Total testosterone,female,pediatric_11_to_under_12,not_applicable,age_bin_midpoint,0.03,1.25,0.45,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,LC-MS/MS,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; source warns against extrapolation outside the fitted age range.
shbg,SHBG,female,pediatric_11_to_under_12,not_applicable,age_bin_midpoint,19,175,68,nmol/L,nmol/L,binding_protein_concentration,central_95_interval_point_estimate,serum,Roche Cobas e601 immunoassay,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; SHBG is method-specific binding-protein context.
calculated_free_testosterone,Calculated free testosterone,female,pediatric_11_to_under_12,not_applicable,age_bin_midpoint,0.75,10.40,4.35,pmol/L,pmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric FT point estimate; do not merge with directly measured equilibrium-dialysis free testosterone.
bioavailable_testosterone_calculated,Calculated bioavailable testosterone,female,pediatric_11_to_under_12,not_applicable,age_bin_midpoint,0.02,0.24,0.10,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric BAT point estimate; albumin assumptions and binding equations are method-specific.
testosterone_total,Total testosterone,female,pediatric_12_to_under_13,not_applicable,age_bin_midpoint,0.03,1.38,0.52,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,LC-MS/MS,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; source warns against extrapolation outside the fitted age range.
shbg,SHBG,female,pediatric_12_to_under_13,not_applicable,age_bin_midpoint,16,176,65,nmol/L,nmol/L,binding_protein_concentration,central_95_interval_point_estimate,serum,Roche Cobas e601 immunoassay,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; SHBG is method-specific binding-protein context.
calculated_free_testosterone,Calculated free testosterone,female,pediatric_12_to_under_13,not_applicable,age_bin_midpoint,0.84,12.23,5.37,pmol/L,pmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric FT point estimate; do not merge with directly measured equilibrium-dialysis free testosterone.
bioavailable_testosterone_calculated,Calculated bioavailable testosterone,female,pediatric_12_to_under_13,not_applicable,age_bin_midpoint,0.02,0.29,0.13,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric BAT point estimate; albumin assumptions and binding equations are method-specific.
testosterone_total,Total testosterone,female,pediatric_13_to_under_14,not_applicable,age_bin_midpoint,0.04,1.46,0.55,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,LC-MS/MS,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; source warns against extrapolation outside the fitted age range.
shbg,SHBG,female,pediatric_13_to_under_14,not_applicable,age_bin_midpoint,14,182,63,nmol/L,nmol/L,binding_protein_concentration,central_95_interval_point_estimate,serum,Roche Cobas e601 immunoassay,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; SHBG is method-specific binding-protein context.
calculated_free_testosterone,Calculated free testosterone,female,pediatric_13_to_under_14,not_applicable,age_bin_midpoint,0.91,13.89,6.24,pmol/L,pmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric FT point estimate; do not merge with directly measured equilibrium-dialysis free testosterone.
bioavailable_testosterone_calculated,Calculated bioavailable testosterone,female,pediatric_13_to_under_14,not_applicable,age_bin_midpoint,0.02,0.33,0.15,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,Calculated from LC-MS/MS testosterone and SHBG,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Calculated pediatric BAT point estimate; albumin assumptions and binding equations are method-specific.
testosterone_total,Total testosterone,female,pediatric_14_to_under_15,not_applicable,age_bin_midpoint,0.05,1.49,0.56,nmol/L,nmol/L,serum_concentration,central_95_interval_point_estimate,serum,LC-MS/MS,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; source warns against extrapolation outside the fitted age range.
shbg,SHBG,female,pediatric_14_to_under_15,not_applicable,age_bin_midpoint,17,193,62,nmol/L,nmol/L,binding_protein_concentration,central_95_interval_point_estimate,serum,Roche Cobas e601 immunoassay,jmsacl_2021_holmes_pediatric_testosterone_shbg_free_testosterone_quantile_reference_intervals,"Table 2, PDF page 4",direct_value,medium,true,Pediatric quantile-regression point estimate by age bin; SHBG is method-specific binding-protein context.
